Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,Administrative,Informational,ProductRelated,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,2524,0.008928571,0.051785714,0,0,0,28,0,May,2,2,1,3,Returning_Visitor,TRUE,0
0,0,151.5,0.016666667,0.066666667,0,0,0,11,0,May,2,2,2,6,Returning_Visitor,TRUE,0
0,0,117.5,0.05,0.05,0,0,0,4,0.6,May,2,2,3,4,Returning_Visitor,FALSE,0
0,0,822.65,0.020689655,0.020804598,0,0,0,31,1,May,1,1,3,4,Returning_Visitor,TRUE,0
0,0,102,0,0.01,0,0,0,5,0,May,2,2,9,4,Returning_Visitor,FALSE,0
99.66666667,0,1714.166667,0,0.022222222,33.196,5,0,14,0,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,2,2,3,3,Returning_Visitor,FALSE,0
364.5,0,783.5,0.007692308,0.013461538,0,8,0,26,0,May,1,2,4,15,Returning_Visitor,TRUE,0
345.8333333,0,3258.071212,0,0.00327381,0,12,0,52,0,May,1,2,2,2,Returning_Visitor,TRUE,0
11.42857143,146,1329.261905,0.010434783,0.01955353,20.79115942,1,2,20,0,May,2,2,4,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,2,2,7,4,Returning_Visitor,FALSE,0
19,0,87,0,0.014285714,0,1,0,8,0.6,May,2,2,1,3,New_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,1,1,1,3,Returning_Visitor,FALSE,0
0,0,813.8,0.023255814,0.03255814,0,0,0,43,0.6,May,2,5,1,2,Returning_Visitor,FALSE,0
248.6666667,382.3333333,1039.477564,0.004285714,0.007428571,9.511714286,4,3,30,0,May,3,2,2,11,Returning_Visitor,FALSE,1
0,0,531,0,0.011111111,0,0,0,9,0.8,May,4,1,1,2,Returning_Visitor,FALSE,0
168,0,1239.083333,0.006666667,0.02,0,5,0,31,0,May,3,2,6,13,Returning_Visitor,FALSE,0
106.3214286,189,1306.028022,0.004263566,0.010939177,33.3335814,5,4,37,0,May,2,4,1,3,Returning_Visitor,FALSE,0
48,0,543.75,0.016,0.0408,0,2,0,24,0.8,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,315.6,0.022222222,0.037037037,0,0,0,9,0,May,2,2,2,7,Returning_Visitor,FALSE,0
0,0,258.8333333,0.0375,0.03125,0,0,0,8,0,May,3,2,6,4,Returning_Visitor,TRUE,0
0,0,420,0,0.007692308,0,0,0,27,0,May,2,2,9,1,Returning_Visitor,TRUE,0
262,0,623.4166667,0.018518519,0.04526749,0,10,0,22,0.2,May,3,2,1,2,Returning_Visitor,FALSE,0
122,124,1040.333333,0,0.010526316,0,4,3,12,0,May,2,2,5,2,Returning_Visitor,FALSE,0
11,27.5,3395.729484,0.007660455,0.012253894,19.13415285,1,3,154,0.8,May,3,2,4,13,Returning_Visitor,FALSE,0
90,0,126,0,0.014285714,0,3,0,4,0,May,2,2,6,5,New_Visitor,FALSE,0
0,0,21,0,0.1,0,0,0,2,0,May,3,2,1,3,New_Visitor,FALSE,0
166,140,701.5,0.029411765,0.05,0,3,1,35,0,May,2,5,6,1,Returning_Visitor,TRUE,0
230.1069444,0,2059.109203,0.003747073,0.008451124,7.610431148,14,0,52,0,May,2,2,1,13,Returning_Visitor,FALSE,0
0,0,11,0.033333333,0.166666667,0,0,0,3,0.6,May,2,4,1,6,Returning_Visitor,FALSE,0
95,0,203.4166667,0,0.016666667,0,2,0,10,0,May,2,2,3,2,Returning_Visitor,TRUE,0
0,0,60,0.05,0.075,0,0,0,4,1,May,1,1,1,17,Returning_Visitor,TRUE,0
0,0,65,0.114285714,0.15,0,0,0,7,0,May,3,2,1,1,Returning_Visitor,FALSE,0
0,0,197.3333333,0.00952381,0.041269841,0,0,0,21,0.8,May,2,10,7,4,Returning_Visitor,FALSE,0
30,0,300.6666667,0.008333333,0.025,0,2,0,24,0,May,2,2,1,4,Returning_Visitor,FALSE,0
7,0,471,0.02962963,0.066666667,0,1,0,28,1,May,2,2,7,3,Returning_Visitor,TRUE,0
118.4545455,0,7968.903361,0.003093259,0.036793698,0,4,0,112,0.8,May,2,2,1,1,Returning_Visitor,FALSE,0
0,0,105,0,0.0125,0,0,0,8,0,May,4,1,1,3,Returning_Visitor,FALSE,0
0,0,2607.5,0.024,0.050933333,0,0,0,26,0,May,1,1,2,3,Returning_Visitor,FALSE,0
156.8333333,14,865.6722222,0.007407407,0.019191919,0,10,2,51,0,May,2,2,1,1,Returning_Visitor,FALSE,0
0,0,1076.977778,0.01097561,0.029430894,0,0,0,42,0.6,May,2,2,7,1,Returning_Visitor,FALSE,0
290.3333333,0,2818.094444,0.016666667,0.018387097,2.050814516,10,0,60,0,May,1,1,6,2,Returning_Visitor,FALSE,0
0,0,234.9666667,0,0.033333333,0,0,0,5,0,May,3,2,1,13,Returning_Visitor,FALSE,0
113,0,935,0,0.027272727,0,1,0,13,0.6,May,1,1,1,2,New_Visitor,FALSE,0
45,0,1662.733333,0,0.03015873,5.997142857,2,0,22,1,May,2,2,4,13,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0.8,May,3,2,1,2,Returning_Visitor,FALSE,0
199,0,155,0,0.045454545,0,2,0,10,0,May,2,2,3,1,Returning_Visitor,FALSE,0
0,0,436.6,0.002564103,0.082692308,0,0,0,13,0.6,May,1,6,1,4,Returning_Visitor,FALSE,0
0,0,80,0.1,0.133333333,0,0,0,6,1,May,1,1,1,3,Returning_Visitor,TRUE,0
26.5,0,716.625,0,0.009574468,0,2,0,47,0,May,2,4,6,5,New_Visitor,FALSE,0
77,0,1223.416667,0,0.010784314,215.0094118,2,0,32,0,May,3,2,4,2,Returning_Visitor,FALSE,1
161,0,1286.75,0,0.007692308,0,2,0,28,0,May,1,2,6,4,Returning_Visitor,TRUE,0
0,0,83,0,0.05,0,0,0,2,0.6,May,1,2,2,4,New_Visitor,FALSE,0
0,0,897.6666667,0.011764706,0.017016807,5.220705882,0,0,35,0,May,3,2,2,3,Returning_Visitor,FALSE,1
535.75,12,2178.672222,0.01382716,0.032020784,15.0047619,8,2,22,0,May,1,2,2,13,Returning_Visitor,FALSE,0
88,0,3195.828571,0.002564103,0.015897436,0,5,0,34,0,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,116.5,0,0.05,0,0,0,5,0,May,4,2,1,5,New_Visitor,FALSE,0
72.425,72,1143.657143,0,0.015888889,4.230212245,5,2,33,0,May,2,2,2,1,Returning_Visitor,TRUE,0
0,0,43,0,0.1,0,0,0,1,0,May,3,2,8,2,Returning_Visitor,FALSE,0
96,141.1666667,2871.262932,0.001851852,0.008161036,11.80233651,6,4,50,0,May,1,1,1,2,Returning_Visitor,FALSE,0
0,0,417.9666667,0,0.019230769,4.7095,0,0,25,1,May,2,2,9,2,Returning_Visitor,TRUE,1
0,0,129,0,0.1,0,0,0,3,0,May,2,2,1,1,Returning_Visitor,TRUE,0
65,0,1248,0,0.020512821,0,2,0,13,0,May,1,2,8,6,Returning_Visitor,FALSE,0
0,0,837.6666667,0,0.022222222,0,1,0,9,0,May,3,2,1,13,Returning_Visitor,FALSE,0
97,0,418.2333333,0,0.008,0,2,0,23,0,May,1,1,1,2,Returning_Visitor,FALSE,0
0,0,370,0,0.025,0,0,0,8,0,May,2,2,3,14,Returning_Visitor,TRUE,0
52,0,743.9166667,0.004,0.016,0,5,0,21,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,2,2,3,6,Returning_Visitor,FALSE,0
0,113,3178.583333,0.025,0.04047619,0,0,1,27,0,May,2,2,1,3,Returning_Visitor,FALSE,0
5,0,463.6666667,0,0.024444444,0,1,0,17,0,May,2,2,7,4,Returning_Visitor,TRUE,0
0,0,178.6,0.086956522,0.092753623,0,0,0,23,0.6,May,3,2,2,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,6,2,3,5,Returning_Visitor,FALSE,0
0,0,24,0.15,0.175,0,0,0,8,0.4,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,689.75,0,0.083333333,0,0,0,12,0,May,2,4,3,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,0,0,May,3,2,3,18,Returning_Visitor,TRUE,0
0,0,963.1666667,0.005405405,0.028828829,9.922972973,0,0,39,0.6,May,2,6,2,3,Returning_Visitor,FALSE,0
0,0,387,0.133333333,0.166666667,0,0,0,6,0,May,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,3,2,3,6,Returning_Visitor,FALSE,0
91.83333333,0,534,0.015384615,0.015384615,44.29661538,3,0,11,0,May,1,1,1,2,New_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,May,3,2,4,2,Returning_Visitor,TRUE,0
0,0,338.2333333,0.024871795,0.078269231,0,0,0,26,0,May,2,2,2,2,Returning_Visitor,TRUE,0
0,0,255.75,0,0.028421053,0,0,0,20,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,228.5,0.022222222,0.044444444,0,0,0,9,0.2,May,3,2,3,3,Returning_Visitor,FALSE,0
450.4,0,72.9,0,0.028571429,0,6,0,6,0,May,2,2,9,5,New_Visitor,FALSE,0
22,0,982.8333333,0,0.008,0,1,0,26,0,May,2,2,1,1,New_Visitor,TRUE,0
0,0,473.5,0,0.022727273,0,0,0,22,0.6,May,3,7,3,3,Returning_Visitor,FALSE,0
26,0,636,0,0.025,0,2,0,4,0.2,May,3,2,1,19,Returning_Visitor,FALSE,0
14,0,1806.504167,0.013793103,0.026819923,0,2,0,58,0.8,May,2,2,2,6,Returning_Visitor,FALSE,0
0,0,21,0,0.033333333,0,0,0,6,0,May,2,2,6,3,Returning_Visitor,FALSE,0
0,0,1111.245175,0.01475,0.020429089,0,0,0,40,0,May,3,2,1,2,Returning_Visitor,FALSE,0
0,0,1055.5,0.018181818,0.042424242,0,0,0,11,0,May,2,2,8,18,Returning_Visitor,FALSE,0
0,0,59,0,0.028571429,0,0,0,7,0,May,2,2,2,3,Returning_Visitor,FALSE,0
0,0,23,0,0.1,0,0,0,2,0.8,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,25,0.12,0.16,0,0,0,5,0.6,May,3,2,1,3,Returning_Visitor,FALSE,0
166.9318182,246,2697.487879,0.004310345,0.017471264,3.099,10,2,51,0.6,May,2,2,2,19,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,1,1,5,3,New_Visitor,FALSE,0
0,0,115,0,0.066666667,0,0,0,3,0,May,2,2,6,13,Returning_Visitor,FALSE,0
0,0,272.3333333,0.013333333,0.02,0,0,0,15,1,May,1,1,1,3,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,2,4,9,3,Returning_Visitor,FALSE,0
69.5,0,895.8095238,0,0.004444444,32.14213333,1,0,16,0.6,May,3,2,2,6,Returning_Visitor,FALSE,1
0,0,200,0.034375,0.072115385,0,0,0,16,0.8,May,2,2,1,1,Returning_Visitor,FALSE,0
198.4,114,607.9777778,0,0.016666667,4.9872375,10,2,26,0,May,2,2,1,2,Returning_Visitor,FALSE,0
135.6666667,0,615.8166667,0.007407407,0.016049383,0,4,0,28,0,May,1,1,1,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0.8,May,2,2,3,1,Returning_Visitor,FALSE,0
0,0,1133.666667,0.028205128,0.038562092,0,0,0,6,0.2,May,3,2,1,1,Returning_Visitor,FALSE,0
0,0,131.5,0.04,0.093333333,0,0,0,5,0.6,May,1,1,1,1,Returning_Visitor,FALSE,0
0,0,2759.833333,0.025,0.064880952,0,0,0,30,0,May,2,2,6,13,Returning_Visitor,FALSE,0
0,0,1433.083333,0.005,0.02575,0,0,0,42,0.4,May,2,2,1,11,Returning_Visitor,FALSE,0
95.325,0,743.6666667,0.01,0.03,19.4281,5,0,15,0,May,2,2,1,2,Returning_Visitor,FALSE,1
0,0,680.75,0,0.014285714,0,0,0,16,0,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,118.6666667,0.027272727,0.06969697,0,0,0,11,0,May,2,2,2,3,Returning_Visitor,FALSE,0
16,0,136,0,0.00952381,0,1,0,7,0,May,2,10,3,2,Returning_Visitor,FALSE,0
0,0,2236.9,0,0.027777778,19.59533333,1,0,19,0,May,4,1,2,4,Returning_Visitor,TRUE,1
0,0,2841,0,0.024137931,0,0,0,29,0.8,May,2,2,7,4,Returning_Visitor,FALSE,0
0,0,15,0,0.1,0,0,0,2,0,May,2,6,7,3,Returning_Visitor,FALSE,0
40.16666667,0,895.8333333,0.057142857,0.073412698,0,6,0,41,0,May,2,2,6,4,Returning_Visitor,FALSE,0
299.6031746,166,2559.541228,0.008333333,0.008587569,2.087782738,10,2,86,0,May,3,2,7,5,Returning_Visitor,FALSE,0
454,584,1161.767949,0.018070818,0.043950617,3.919126984,4,3,25,0,May,1,1,7,2,Returning_Visitor,TRUE,0
0,0,252,0.023529412,0.052941176,0,0,0,17,0.8,May,2,7,9,11,Returning_Visitor,FALSE,0
54,0,13,0.028571429,0.057142857,0,5,0,4,0.8,May,2,2,3,4,New_Visitor,FALSE,0
21,0,385,0,0.02,0,1,0,11,0.6,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,582,0.006896552,0.020689655,0,0,0,29,0,May,2,2,5,4,Returning_Visitor,FALSE,0
103.5,0,1550.211111,0,0.016086957,7.868950242,8,0,64,0,May,2,2,2,14,Returning_Visitor,TRUE,0
45.5,0,1738.25,0.006349206,0.03537415,0,3,0,43,0,May,2,5,7,3,Returning_Visitor,FALSE,0
114,0,176.6666667,0.078947368,0.093859649,0,2,0,17,0,May,3,2,6,3,Returning_Visitor,FALSE,0
0,0,3,0.1,0.15,0,0,0,2,0.8,May,2,2,4,2,Returning_Visitor,FALSE,0
150,0,304.5230769,0,0.007993197,0,10,0,24,0,May,1,1,3,2,Returning_Visitor,FALSE,0
0,0,268.5,0.055555556,0.1,0,0,0,9,0.8,May,2,2,1,6,Returning_Visitor,FALSE,0
11,0,101.25,0,0.014285714,0,2,0,14,0.8,May,2,2,3,2,Returning_Visitor,FALSE,0
245.3333333,168.5,361.5,0.009090909,0.009090909,0,8,4,14,0,May,1,1,3,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,2,2,1,1,Returning_Visitor,FALSE,0
42,0,492.6833333,0,0.003571429,0,3,0,41,0,May,3,2,1,2,Returning_Visitor,TRUE,0
61.66666667,0,397.6666667,0,0.011904762,12.55885714,6,0,18,0,May,2,2,1,4,Returning_Visitor,FALSE,1
0,0,73,0.04,0.08,0,0,0,5,0.4,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,May,1,1,3,11,Returning_Visitor,TRUE,0
0,0,4290.833333,0,0.01840796,0,0,0,67,0.8,May,2,2,6,4,Returning_Visitor,FALSE,0
114,173,2542.333333,0.042592593,0.059814815,33.44055556,1,1,36,0,May,2,2,7,1,Returning_Visitor,TRUE,0
79.16666667,45,3657.101515,0.000952381,0.020897436,9.027320816,8,2,62,0,May,2,7,4,4,Returning_Visitor,FALSE,1
0,0,60,0,0.04,0,0,0,10,0,May,2,2,5,4,Returning_Visitor,FALSE,0
0,0,920,0.122222222,0.144444444,0,0,0,18,1,May,3,2,7,4,Returning_Visitor,TRUE,0
275,97,670.422619,0.010810811,0.029597244,0,3,2,34,0,May,3,2,4,2,Returning_Visitor,FALSE,0
38,0,2101.466667,0,0.001190476,0,3,0,83,0,May,2,2,1,4,New_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,1,1,2,3,New_Visitor,FALSE,0
138.5,0,578.3333333,0.05,0.072916667,0,5,0,11,0,May,1,1,1,4,Returning_Visitor,FALSE,0
0,0,3,0.1,0.15,0,0,0,2,0,May,2,2,4,13,Returning_Visitor,FALSE,0
0,0,82,0,0.057142857,0,0,0,7,0,May,4,1,1,3,Returning_Visitor,FALSE,0
61,0,502.5,0,0.00952381,71.944,4,0,16,0,May,4,1,2,3,Returning_Visitor,TRUE,1
0,0,465.5,0.12,0.16,0,0,0,5,0,May,1,1,4,3,Returning_Visitor,FALSE,0
155.6,282,1283.052597,0.024747475,0.039201413,12.07468889,12,6,52,0,May,1,1,3,2,Returning_Visitor,FALSE,0
0,0,226.2564103,0.008695652,0.010434783,0,0,0,23,0.6,May,4,2,1,3,Returning_Visitor,FALSE,0
259.1666667,0,1535.242063,0.021938776,0.031768707,9.001857143,10,0,46,0.4,May,1,1,3,4,Returning_Visitor,FALSE,0
6,0,762.3333333,0.030769231,0.058974359,0,3,0,24,0.2,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,3,0.8,May,3,2,1,3,Returning_Visitor,FALSE,0
0,0,177.5,0.025,0.0875,0,0,0,16,0.6,May,4,2,1,6,Returning_Visitor,FALSE,0
0,0,80,0.028571429,0.057142857,0,0,0,7,0,May,2,2,4,3,Returning_Visitor,TRUE,0
0,0,1266.333333,0.005882353,0.026470588,0,0,0,34,0.4,May,2,2,3,4,Returning_Visitor,FALSE,0
86.5,2,1050.708333,0.021162791,0.018042396,13.40298256,6,1,39,0,May,3,2,6,3,Returning_Visitor,FALSE,1
299.0833333,0,212.8333333,0.010526316,0.033684211,0,9,1,14,0,May,3,2,1,11,Returning_Visitor,TRUE,0
0,0,1386.716667,0.02,0.039269841,14.96432,0,0,35,0,May,1,8,4,20,Returning_Visitor,TRUE,1
0,0,0,0.2,0.2,0,0,0,1,1,May,4,1,2,3,Returning_Visitor,TRUE,0
0,0,2514.25,0,0.006666667,31.40784,0,0,27,0,May,2,2,3,5,New_Visitor,FALSE,1
0,0,125,0,0.025,0,0,0,8,0,May,2,2,1,1,Returning_Visitor,TRUE,0
166,55,1968.25,0.014285714,0.021428571,0,2,2,10,0,May,1,1,1,6,New_Visitor,TRUE,0
0,0,300,0.011111111,0.033333333,0,0,0,9,0.8,May,2,4,1,3,Returning_Visitor,FALSE,0
11,42,1517.75,0.019512195,0.041869919,0,1,2,37,1,May,2,2,1,6,Returning_Visitor,TRUE,0
0,0,1056.666667,0.016571429,0.030933333,0,0,0,26,0,May,1,1,1,1,Returning_Visitor,FALSE,0
103,0,399,0.021052632,0.056140351,0,5,0,16,0,May,2,5,1,19,Returning_Visitor,FALSE,0
376.5,63,2743.819189,0,0.007753623,7.345321739,11,4,104,0,May,1,1,2,20,Returning_Visitor,FALSE,0
0,125,332,0,0.023076923,0,0,1,12,0,May,2,2,4,4,Returning_Visitor,FALSE,0
0,0,56,0.1,0.15,0,0,0,4,0,May,2,2,6,3,Returning_Visitor,FALSE,0
69,0,769,0,0.004273504,47.93128205,3,0,37,0,May,3,2,3,2,New_Visitor,TRUE,1
0,0,178.8333333,0,0.038461538,0,0,0,13,0.6,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,88,0,0.057142857,0,0,0,7,0.8,May,2,2,3,1,Returning_Visitor,FALSE,0
230.25,135,517.3928571,0,0.011458333,30.269375,5,2,27,0,May,2,2,4,2,New_Visitor,TRUE,1
205.5,8,1683.633333,0,0.017261905,4.744206349,5,1,37,0,May,3,2,8,2,Returning_Visitor,TRUE,0
0,165,833,0.016666667,0.02,34.4925,0,1,12,0.8,May,3,2,8,4,Returning_Visitor,FALSE,1
0,0,319.3333333,0.016666667,0.036666667,10.4445,0,0,25,0,May,2,5,5,1,Returning_Visitor,FALSE,1
25,0,733.5,0.012698413,0.016190476,0,2,0,20,0,May,3,2,2,2,Returning_Visitor,FALSE,0
0,0,224,0,0.016666667,0,0,0,6,0,May,4,1,3,2,Returning_Visitor,FALSE,0
0,0,822,0.054545455,0.063636364,0,0,0,11,0.4,May,2,2,2,4,Returning_Visitor,FALSE,0
0,0,838.55,0,0.016783217,55.23646154,0,0,14,0,May,1,1,3,4,Returning_Visitor,FALSE,1
35,0,2479,0.022727273,0.043560606,0,2,0,44,0,May,2,2,1,6,Returning_Visitor,FALSE,0
44.5,0,519.5,0,0.035,20.394,1,0,18,0,May,2,2,7,13,Returning_Visitor,FALSE,0
0,0,1035.935714,0.037894737,0.05272284,0,0,0,38,0.2,May,1,1,1,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,May,2,6,1,3,Returning_Visitor,FALSE,0
0,0,149,0,0.033333333,64.788,0,0,8,0,May,2,2,1,2,Returning_Visitor,FALSE,1
29,0,160.5,0,0.025,0,3,0,8,0,May,2,2,9,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,May,1,1,3,3,Returning_Visitor,FALSE,0
0,0,3,0.14,0.16,0,0,0,10,0.8,May,2,5,2,3,Returning_Visitor,FALSE,0
20,0,219.5,0.12,0.129761905,0,1,0,20,0.8,May,3,2,1,13,Returning_Visitor,FALSE,0
0,0,858.5,0.028571429,0.071428571,0,0,0,7,0.4,May,2,5,1,1,Returning_Visitor,FALSE,0
0,0,54.5,0.1,0.12,0,0,0,2,0,May,3,2,1,6,Returning_Visitor,FALSE,0
0,25,412.8333333,0,0.006666667,29.848,0,1,15,0,May,2,4,1,4,New_Visitor,FALSE,1
206,0,107,0,0.02,0,8,0,8,0,May,1,1,6,1,Returning_Visitor,FALSE,0
0,0,342.5,0,0.021428571,0,0,0,14,0,May,2,2,8,4,Returning_Visitor,FALSE,0
0,0,1138.504762,0.02,0.040555556,0,0,0,31,0.4,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,544.8333333,0.004761905,0.042857143,0,0,0,16,0,May,1,1,3,2,Returning_Visitor,TRUE,0
0,0,176.3333333,0,0.011111111,0,0,0,7,0,May,2,2,2,13,Returning_Visitor,FALSE,0
0,0,19,0,0.1,0,0,0,2,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,687.5,0,0.033333333,0,0,0,13,0.6,May,2,2,4,6,Returning_Visitor,FALSE,0
0,0,22,0.066666667,0.1,0,1,0,3,0.8,May,2,2,1,6,Returning_Visitor,FALSE,0
41.33333333,0,3227.5,0,0.004651163,28.53153488,1,0,44,0.6,May,2,2,4,13,Returning_Visitor,FALSE,1
0,0,440.6666667,0.015789474,0.046491228,0,0,0,39,0.4,May,2,5,3,3,Returning_Visitor,FALSE,0
0,0,65,0.111111111,0.177777778,0,0,0,3,0,May,3,2,2,1,Returning_Visitor,FALSE,0
25.75,189.5,2297.801282,0.01474359,0.017435897,18.99561538,1,3,22,0.4,May,3,2,1,13,Returning_Visitor,FALSE,1
0,0,28,0.066666667,0.133333333,0,0,0,6,0.8,May,2,2,7,6,Returning_Visitor,FALSE,0
0,0,22.5,0.1,0.106666667,0,0,0,10,0.4,May,2,5,1,4,Returning_Visitor,FALSE,0
0,0,194.0666667,0.001904762,0.051238095,0,0,0,15,0,May,2,5,4,2,Returning_Visitor,FALSE,0
52,0,2145.563492,0.011403509,0.025292398,13.11733918,3,0,56,0,May,2,2,1,14,Returning_Visitor,FALSE,1
0,0,1703.321429,0,0.042424242,0,0,0,33,0.6,May,2,5,3,1,Returning_Visitor,FALSE,0
0,0,1999.833333,0.015384615,0.020512821,0,0,0,15,0,May,2,10,7,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,May,3,3,4,4,Returning_Visitor,FALSE,0
173.0833333,424.5,3382.287999,0.005346832,0.021971597,0,14,3,115,0,May,2,2,2,6,Returning_Visitor,FALSE,0
62,0,2038,0,0.021428571,0,3,0,13,0,May,2,2,8,3,New_Visitor,FALSE,0
37,0,2409.068434,0.001960784,0.018076564,0,3,0,53,0,May,3,2,1,1,Returning_Visitor,FALSE,0
620.952381,1307,9487.940434,0.001726619,0.011632486,0.761076259,10,5,131,0,May,2,2,2,2,Returning_Visitor,FALSE,0
0,0,4668.052051,0.005696203,0.016284567,0,0,0,159,0.4,May,2,2,2,2,Returning_Visitor,FALSE,0
0,0,201.6666667,0.018181818,0.054545455,0,0,0,12,0.6,May,2,2,3,1,Returning_Visitor,FALSE,0
65.83333333,0,156.8333333,0,0.02,0,7,0,7,0,May,2,4,1,2,Returning_Visitor,FALSE,0
0,0,412.1666667,0,0.0125,0,0,0,8,0,May,3,2,4,6,New_Visitor,FALSE,0
0,0,2617.233333,0,0.001360544,53.22881633,0,0,50,0,May,4,1,3,2,New_Visitor,TRUE,1
0,0,0,0.2,0.2,0,0,0,1,0,May,2,2,6,4,Returning_Visitor,FALSE,0
0,0,465.7051282,0,0.010690797,0,0,0,22,0.8,May,3,2,1,4,Returning_Visitor,FALSE,0
0,0,245,0.1,0.120833333,0,0,0,8,0,May,2,4,3,1,Returning_Visitor,FALSE,0
0,0,803,0.046153846,0.05,0,0,0,14,0,May,2,5,3,3,Returning_Visitor,FALSE,0
52,0,360,0,0.010526316,0,4,0,16,0,May,2,2,1,16,New_Visitor,FALSE,0
5,0,20,0.053333333,0.078333333,0,2,0,3,0.8,May,1,1,1,4,Returning_Visitor,FALSE,0
0,0,258.5,0,0.033333333,0,0,0,3,0,May,1,1,4,2,Returning_Visitor,TRUE,0
7,0,887.5833333,0,0.016140351,34.25336842,1,0,20,0,May,2,2,3,11,Returning_Visitor,FALSE,1
0,0,394.25,0,0.015384615,0,0,0,14,0,May,2,2,1,4,Returning_Visitor,TRUE,0
204.5,37,1941.083333,0.01754386,0.029824561,0,7,2,52,0,May,2,2,2,13,Returning_Visitor,FALSE,0
0,0,142.5,0.0375,0.08125,0,0,0,16,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,270.2142857,0,0.0375,0,0,0,6,0,May,3,2,9,2,Returning_Visitor,FALSE,0
52.33333333,81.5,541.6666667,0.001111111,0.047074074,10.64805714,3,5,23,0,May,4,1,1,4,Returning_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,May,3,2,7,1,Returning_Visitor,FALSE,0
498.9,147.1666667,1090.060606,0.004081633,0.011337868,4.759935374,11,3,43,0,May,1,2,4,5,Returning_Visitor,FALSE,0
0,0,34,0,0.1,0,0,0,2,0,May,2,2,1,4,Returning_Visitor,TRUE,0
0,0,219.5,0,0.016666667,0,0,0,4,0,May,1,2,2,2,Returning_Visitor,FALSE,0
13,0,253.8,0,0.02,0,1,0,14,0,May,2,2,1,3,New_Visitor,FALSE,0
0,0,202,0,0.041666667,0,0,0,12,0,May,2,2,7,14,Returning_Visitor,FALSE,0
0,0,2259.533333,0.002105263,0.036549708,0,0,0,38,0.2,May,2,2,1,3,Returning_Visitor,FALSE,0
101,0,797.3333333,0,0.003571429,0,4,0,14,0,May,3,2,4,4,Returning_Visitor,TRUE,0
0,0,594.9666667,0.013793103,0.022024757,0,0,0,29,0,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,117,0,0.028571429,0,0,0,7,0,May,2,10,6,1,Returning_Visitor,TRUE,0
0,0,108,0,0.042222222,0,0,0,9,0.4,May,2,2,4,4,Returning_Visitor,FALSE,0
0,3.5,503,0,0.008333333,0,0,1,13,0,May,3,2,4,2,Returning_Visitor,FALSE,0
55,0,1425.75,0.008888889,0.029259259,0,2,0,46,0.4,May,1,1,7,19,Returning_Visitor,FALSE,0
1541.5,0,188.5,0,0.015384615,0,6,0,8,0,May,3,2,5,4,New_Visitor,TRUE,0
0,0,1722.866667,0.01,0.075,0,0,0,20,0.2,May,2,2,6,1,Returning_Visitor,FALSE,0
0,0,313,0,0.05,0,0,0,6,0,May,2,4,3,1,Returning_Visitor,FALSE,0
197.1666667,0,1078.727778,0,0.010452962,39.75577236,10,0,35,0,May,2,2,3,3,Returning_Visitor,FALSE,0
